timestamp,EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,BatteryLevel,Counter,ValidationIndicator
1690535470139,-6.521632,-19.633845,-19.453605,-11.953406,-10.104487,-5.127702,4.34494,13.024348,0.032,0.956,-0.213,0.999,1.733,1.197,93.332,206371,1
1690535470143,-7.322218,-19.573486,-13.085571,-12.032202,-1.569961,-4.194952,13.341892,17.700811,0.029,0.959,-0.214,0.82,1.784,1.212,93.332,206372,1
1690535470147,-10.215711,-19.973115,-7.630426,-7.254325,3.148454,-1.530788,13.637708,19.016608,0.027,0.961,-0.215,0.904,1.806,1.263,93.332,206373,1
1690535470151,-10.821467,-19.689137,-6.558991,-0.841861,7.292769,6.762541,13.542736,20.295367,0.031,0.958,-0.212,0.982,1.825,1.288,93.332,206374,1
1690535470155,-6.900547,-12.286929,-2.742807,0.754515,14.164391,9.270499,20.559221,14.975901,0.028,0.959,-0.214,0.918,1.774,1.138,93.332,206375,1
1690535470159,-6.859596,-7.512139,-0.933232,4.476161,15.826922,12.078786,23.268067,16.184462,0.029,0.959,-0.212,0.884,1.767,1.163,93.332,206376,1
1690535470163,-0.0993,-4.925683,-1.627006,12.454581,16.147221,15.786127,19.274235,14.20718,0.026,0.96,-0.211,0.88,1.681,1.154,93.332,206377,1
1690535470167,-0.522504,0.844893,7.610749,13.137757,21.380915,19.772066,19.289695,12.219722,0.031,0.958,-0.213,0.951,1.881,1.264,93.332,206378,1
1690535470171,6.611795,2.107679,9.363283,15.552322,24.501975,17.448469,19.663497,7.631817,0.028,0.959,-0.216,0.916,1.771,1.231,93.332,206379,1
1690535470175,8.534919,5.850143,13.783577,19.012434,21.65447,18.04524,14.596189,6.96146,0.03,0.959,-0.214,0.916,1.811,1.171,93.332,206380,1
1690535470179,17.535035,12.118651,15.197548,20.609935,20.086457,14.451662,6.095073,0.418864,0.028,0.961,-0.212,0.887,1.87,1.22,93.332,206381,1
1690535470183,18.391052,12.32832,16.811511,16.998824,17.593241,8.489247,1.751479,-4.158206,0.033,0.958,-0.215,0.968,1.746,1.235,93.332,206382,1
1690535470187,18.67194,16.855971,19.475763,15.410807,12.962567,4.881183,0.082773,-6.514059,0.03,0.959,-0.213,0.933,1.73,1.262,93.332,206383,1
1690535470191,22.326132,13.868622,11.132,14.35182,10.594344,-0.892899,-2.065133,-12.498756,0.028,0.959,-0.214,0.939,1.826,1.227,93.332,206384,1
1690535470195,22.968282,16.705275,14.568943,13.545849,5.32582,-4.924371,-6.495835,-10.490442,0.03,0.959,-0.214,0.948,1.769,1.189,93.332,206385,1
1690535470199,23.214405,13.617173,11.454181,6.507791,-2.005402,-11.892163,-12.453351,-17.998376,0.025,0.959,-0.214,0.939,1.758,1.318,93.332,206386,1
1690535470203,22.483493,10.221309,8.486573,1.066742,-4.494778,-17.801113,-15.167243,-16.019412,0.026,0.958,-0.215,0.978,1.88,1.249,93.332,206387,1
1690535470207,18.693054,12.482142,2.877709,0.138053,-8.073106,-18.312673,-15.826873,-11.752427,0.026,0.959,-0.215,0.871,1.862,1.152,93.332,206388,1
1690535470211,15.439951,4.842988,-1.777371,-6.843048,-11.803602,-22.35485,-18.528907,-14.228274,0.03,0.959,-0.215,0.875,1.825,1.125,93.332,206389,1
1690535470215,15.609544,3.596825,-8.799174,-9.155408,-11.695079,-25.056491,-16.384143,-8.977231,0.03,0.959,-0.215,0.989,1.801,1.147,93.332,206390,1
1690535470219,9.967576,-3.098681,-10.012419,-16.886645,-11.733979,-25.991077,-15.077271,-11.958297,0.031,0.959,-0.213,0.983,1.786,1.223,93.332,206391,1
1690535470223,8.494553,-5.354788,-11.148234,-14.721126,-18.046006,-26.536765,-9.190985,-6.755206,0.029,0.96,-0.214,1.046,1.893,1.225,93.332,206392,1
1690535470227,4.424899,-11.390738,-12.143607,-18.327482,-16.197058,-20.300471,-3.125022,-5.350897,0.026,0.956,-0.213,0.842,1.852,1.311,93.332,206393,1
1690535470231,1.746539,-14.454112,-18.805705,-19.013196,-16.387008,-19.714536,-3.77491,0.082405,0.027,0.958,-0.213,0.885,1.915,1.252,93.332,206394,1
1690535470235,-6.395074,-18.72153,-17.297402,-10.859645,-11.836153,-9.945061,3.078642,6.844277,0.029,0.958,-0.214,0.864,1.764,1.245,93.332,206395,1
1690535470239,-6.358951,-21.806922,-17.535905,-12.236831,-7.535865,-8.509486,6.669556,10.63145,0.033,0.961,-0.214,0.96,1.829,1.222,93.332,206396,1
1690535470243,-11.482747,-18.408385,-18.035189,-7.596343,-2.700904,0.0065,10.878984,12.669892,0.026,0.959,-0.213,0.899,1.783,1.204,93.332,206397,1
1690535470247,-8.697644,-15.305336,-11.466319,-10.507907,2.450901,2.283292,17.112996,18.804992,0.029,0.96,-0.214,0.88,1.832,1.228,93.332,206398,1
1690535470251,-12.872414,-14.219082,-11.124839,-2.028863,4.56057,9.582089,18.362843,16.724514,0.028,0.961,-0.214,0.943,1.779,1.242,93.332,206399,1
1690535470255,-9.45583,-10.344319,-2.207102,0.007012,7.021474,10.441657,18.175955,19.556589,0.028,0.96,-0.213,0.864,1.722,1.259,93.332,206400,1
1690535470259,-6.461401,-6.41628,1.069493,5.921762,12.892834,18.674237,19.651847,14.928957,0.031,0.957,-0.215,0.957,1.842,1.211,93.332,206401,1
1690535470263,-3.600022,-0.268527,1.925561,12.273875,14.833569,17.912117,20.013592,10.333415,0.031,0.96,-0.214,0.947,1.886,1.29,93.332,206402,1
1690535470267,-1.664812,5.785777,7.497655,12.877481,14.293359,17.947322,15.544234,9.016967,0.03,0.959,-0.214,1.011,1.831,1.302,93.332,206403,1
1690535470271,3.613843,6.924708,12.271211,19.85289,10.932606,19.165936,9.966169,2.711547,0.025,0.958,-0.213,0.985,1.796,1.225,93.332,206404,1
1690535470275,3.047471,12.85053,14.434746,16.317543,14.951855,16.415611,10.776166,1.653219,0.03,0.958,-0.213,0.97,1.715,1.287,93.332,206405,1
1690535470279,10.839944,18.50302,18.600228,15.867332,15.025328,11.468415,6.642601,-4.165212,0.03,0.958,-0.214,0.905,1.801,1.181,93.332,206406,1
1690535470283,13.374499,14.501204,21.06933,11.00295,11.32271,11.312387,2.723302,-6.410109,0.033,0.959,-0.212,0.884,1.843,1.187,93.332,206407,1
1690535470287,19.824109,18.450257,15.891347,15.249472,6.633606,4.496723,0.747009,-14.261092,0.03,0.958,-0.215,1.047,1.736,1.156,93.332,206408,1
1690535470291,18.050607,21.735086,17.724793,14.083457,3.830067,3.281779,-4.461938,-14.02584,0.031,0.96,-0.214,1.048,1.792,1.238,93.332,206409,1
1690535470295,19.496208,18.031493,11.161944,8.985612,-2.488647,-0.727818,-6.758715,-18.956484,0.029,0.959,-0.213,0.891,1.836,1.267,93.332,206410,1
1690535470299,15.992575,19.00941,9.459379,5.207081,-6.0017,-5.721021,-12.755795,-18.346002,0.029,0.958,-0.213,0.98,1.724,1.219,93.332,206411,1
1690535470303,15.061117,15.640364,5.354284,0.770027,-8.364987,-10.391834,-14.992134,-19.229788,0.027,0.96,-0.215,0.933,1.735,1.189,93.332,206412,1
1690535470307,11.576467,13.999374,1.042635,-5.451348,-13.244107,-11.275933,-17.131794,-18.002016,0.031,0.961,-0.213,1.01,1.846,1.253,93.332,206413,1
1690535470311,11.714837,4.463647,-0.662592,-9.213234,-12.85258,-15.111863,-16.323188,-16.030999,0.032,0.96,-0.214,0.985,1.77,1.201,93.332,206414,1
1690535470315,4.649432,5.083388,-4.34103,-15.943669,-16.795139,-15.764425,-17.861952,-14.346314,0.032,0.959,-0.214,0.953,1.795,1.132,93.332,206415,1
1690535470319,0.802721,-4.604385,-7.267764,-14.3911,-19.359499,-15.998128,-15.622692,-10.570777,0.027,0.959,-0.215,0.966,1.79,1.132,93.332,206416,1
1690535470323,-6.63879,-6.597775,-7.823452,-19.681866,-20.305208,-15.827888,-11.285163,-7.079231,0.027,0.959,-0.214,0.981,1.834,1.256,93.332,206417,1
1690535470327,-11.319088,-8.44597,-11.88815,-17.813825,-22.050553,-11.423824,-10.476131,1.222222,0.03,0.958,-0.212,0.941,1.77,1.178,93.332,206418,1
1690535470331,-14.89086,-11.799301,-14.742976,-18.080922,-18.06128,-8.896862,-5.389134,5.829747,0.027,0.959,-0.213,0.974,1.733,1.2,93.332,206419,1
1690535470335,-13.878459,-15.052169,-16.424652,-17.665037,-11.987022,-7.13237,0.733817,11.456,0.027,0.958,-0.215,0.921,1.789,1.175,93.332,206420,1
1690535470339,-16.519025,-17.143453,-15.82056,-15.323438,-11.77152,-3.169973,3.359634,15.253784,0.03,0.959,-0.213,0.987,1.851,1.191,93.332,206421,1
1690535470343,-18.887235,-19.828256,-14.125899,-10.842274,-8.380381,1.653511,9.339249,19.805581,0.029,0.959,-0.215,0.921,1.843,1.186,93.332,206422,1
1690535470347,-22.081274,-17.280451,-11.538506,-9.865433,-3.858656,7.97461,12.262102,16.948265,0.027,0.959,-0.213,0.892,1.836,1.207,93.332,206423,1
1690535470351,-22.264846,-17.908885,-9.791323,-1.07451,-0.109601,10.598092,13.919513,19.679691,0.027,0.96,-0.215,0.957,1.738,1.228,93.332,206424,1
1690535470355,-17.835839,-13.833806,-10.477932,3.687685,4.581219,16.788397,16.511583,19.165992,0.03,0.959,-0.213,0.907,1.836,1.129,93.332,206425,1
1690535470359,-18.424614,-12.229592,-2.721434,7.586031,4.630709,17.052252,12.766832,18.426192,0.024,0.958,-0.213,0.998,1.753,1.195,93.332,206426,1
1690535470363,-17.661472,-5.405685,-0.31517,11.380259,11.676657,22.724512,14.916669,15.850384,0.033,0.96,-0.214,0.942,1.794,1.104,93.331,206427,1
1690535470367,-12.029689,2.378016,6.542031,16.09159,11.472441,21.923145,11.425964,13.591831,0.027,0.958,-0.214,0.974,1.845,1.243,93.331,206428,1
1690535470371,-6.086741,3.513035,12.235654,17.927588,12.941759,22.507475,9.042149,11.165669,0.029,0.959,-0.212,1.011,1.758,1.096,93.331,206429,1
1690535470375,-3.02246,7.173116,13.067215,19.4427,10.827346,22.076541,2.603672,1.204168,0.028,0.96,-0.216,0.904,1.808,1.235,93.331,206430,1
1690535470379,0.336439,16.498952,17.281507,18.741867,10.495526,21.098493,1.174088,-1.395986,0.029,0.96,-0.214,1.051,1.83,1.209,93.331,206431,1
1690535470383,0.952553,12.256741,16.33562,19.826016,7.789265,12.952825,-0.570443,-1.4617,0.033,0.957,-0.215,0.985,1.783,1.168,93.331,206432,1
1690535470387,8.688394,17.949219,15.939659,18.26825,5.951664,9.857258,-5.29149,-8.871991,0.032,0.96,-0.215,0.892,1.691,1.159,93.331,206433,1
1690535470391,8.467054,21.104438,17.33946,12.973552,2.659674,3.236695,-8.300109,-11.612222,0.028,0.96,-0.212,1.035,1.786,1.15,93.331,206434,1
1690535470395,12.427768,13.756136,11.57671,6.472543,-4.445981,0.388285,-15.363811,-13.55029,0.033,0.958,-0.215,1.077,1.822,1.29,93.331,206435,1
1690535470399,10.931248,14.924243,8.939677,4.514024,-5.358838,-2.526594,-17.479257,-16.308449,0.029,0.959,-0.213,1.021,1.852,1.175,93.331,206436,1
1690535470403,13.93976,13.481668,6.648598,1.775141,-9.788903,-10.996616,-20.545899,-17.456205,0.028,0.96,-0.216,0.987,1.782,1.17,93.331,206437,1
1690535470407,12.858281,6.111713,2.649866,-6.689897,-13.856084,-10.275196,-19.874874,-18.313292,0.029,0.959,-0.213,0.951,1.75,1.119,93.331,206438,1
1690535470411,6.85744,8.387894,-0.367871,-8.961856,-16.015237,-12.281076,-18.543074,-15.402676,0.033,0.96,-0.213,1.052,1.736,1.139,93.331,206439,1
1690535470415,-0.160354,0.941698,-4.782631,-17.34448,-16.28389,-16.162088,-19.25121,-12.036522,0.032,0.96,-0.213,0.983,1.748,1.196,93.331,206440,1
1690535470419,-5.184538,-4.407538,-7.52475,-17.855319,-14.131938,-16.55403,-15.524292,-9.095169,0.028,0.96,-0.212,0.985,1.71,1.158,93.331,206441,1
1690535470423,-8.064769,-12.205528,-10.848845,-21.505112,-19.523381,-15.821154,-11.45651,-7.313403,0.032,0.959,-0.213,1.018,1.803,1.172,93.331,206442,1
1690535470427,-18.454616,-14.140866,-20.71593,-22.222163,-18.682958,-10.380033,-8.832097,0.401886,0.032,0.96,-0.213,1.006,1.849,1.206,93.331,206443,1
1690535470431,-15.510964,-13.534535,-16.45419,-21.585738,-12.757573,-5.37136,-3.184652,2.752975,0.025,0.958,-0.212,1.06,1.796,1.132,93.331,206444,1
1690535470435,-20.213197,-19.324741,-18.772811,-18.986154,-11.655155,-5.392265,-0.292089,5.895765,0.033,0.959,-0.215,1.047,1.854,1.209,93.331,206445,1
1690535470439,-22.34998,-20.888453,-15.869019,-19.760541,-13.170091,1.901628,5.631535,10.50531,0.031,0.959,-0.212,0.984,1.707,1.147,93.331,206446,1
1690535470443,-21.600292,-19.93357,-16.995071,-16.170838,-8.649764,3.946047,7.894411,13.096057,0.031,0.958,-0.212,0.993,1.811,1.174,93.331,206447,1
1690535470447,-21.67163,-17.119209,-11.340292,-12.050113,-7.368815,10.1728,13.440023,18.135936,0.031,0.958,-0.214,0.971,1.726,1.243,93.331,206448,1
1690535470451,-20.703695,-14.291594,-9.113571,-7.147252,2.287392,15.646567,15.226192,15.727243,0.031,0.96,-0.216,1.092,1.726,1.185,93.331,206449,1
1690535470455,-19.848349,-14.602656,-4.264178,-1.11417,6.192441,19.003572,16.459944,20.039441,0.026,0.96,-0.214,1.079,1.881,1.136,93.331,206450,1
1690535470459,-16.241237,-8.409812,1.673472,0.555586,5.078406,15.64006,20.255554,16.364975,0.03,0.96,-0.214,1.034,1.807,1.101,93.331,206451,1
1690535470463,-12.884531,-2.995402,3.457327,6.116278,8.177352,21.936111,18.792972,13.115995,0.028,0.96,-0.213,1.03,1.753,1.093,93.331,206452,1
1690535470467,-9.169384,1.495246,10.272042,5.982162,7.400984,22.140687,15.104145,11.237494,0.028,0.959,-0.216,0.993,1.809,1.112,93.331,206453,1
1690535470471,-3.125363,6.09007,8.764158,12.223896,12.019121,21.101372,14.016092,5.428411,0.023,0.96,-0.213,1.122,1.831,1.178,93.331,206454,1
1690535470475,0.985882,10.534989,10.087768,10.943424,11.879211,20.005065,11.584929,1.742469,0.027,0.959,-0.214,1.014,1.847,1.201,93.331,206455,1
1690535470479,2.740949,15.756441,15.73956,11.726675,11.721286,13.169578,5.546384,-3.926033,0.03,0.96,-0.213,1.026,1.708,1.07,93.331,206456,1
1690535470483,4.797934,15.561838,18.295289,11.948175,8.800834,9.807236,2.469858,-6.014544,0.03,0.959,-0.213,1.076,1.837,1.159,93.331,206457,1
1690535470487,11.476506,18.259739,17.286295,10.011669,9.925358,7.015255,-1.807046,-15.093825,0.029,0.96,-0.214,0.972,1.786,1.185,93.331,206458,1
1690535470491,14.628348,19.774156,15.351882,7.060256,6.763045,-0.319962,-9.29148,-18.009255,0.029,0.959,-0.213,1.073,1.903,1.085,93.331,206459,1
1690535470495,12.688663,21.301992,12.87746,2.725042,-0.056925,-2.40952,-8.255969,-18.608934,0.031,0.959,-0.212,1.047,1.837,1.114,93.331,206460,1
1690535470499,13.9473,14.610127,11.139473,-1.011838,0.703343,-8.63647,-8.313037,-18.626836,0.027,0.959,-0.213,0.916,1.665,1.133,93.331,206461,1
1690535470503,9.811643,17.955039,6.62395,-5.628388,-9.464183,-10.333851,-12.955114,-18.807658,0.028,0.96,-0.214,1.056,1.867,1.158,93.331,206462,1
1690535470507,9.288157,13.83154,3.708748,-7.034196,-10.842336,-16.876372,-13.255918,-20.059312,0.029,0.958,-0.212,1.005,1.708,1.112,93.331,206463,1
1690535470511,9.705553,10.325319,0.636845,-14.916736,-16.948276,-16.599804,-13.703805,-20.123902,0.029,0.96,-0.213,1.017,1.821,1.155,93.331,206464,1
1690535470515,5.604641,5.096071,-4.416775,-17.531917,-20.301565,-18.288911,-15.97111,-18.630941,0.03,0.96,-0.211,1.046,1.758,1.197,93.331,206465,1
1690535470519,-0.474401,0.544962,-7.058935,-17.837219,-18.568887,-18.431294,-15.750574,-12.639229,0.028,0.961,-0.216,1.06,1.789,1.073,93.331,206466,1
1690535470523,-5.727299,-5.688585,-10.896724,-23.120848,-19.599895,-15.16399,-8.765673,-7.079353,0.033,0.958,-0.214,0.996,1.774,1.076,93.331,206467,1
1690535470527,-11.99933,-8.568991,-13.618752,-20.725214,-16.902062,-16.539441,-9.169002,0.127978,0.031,0.96,-0.215,1.036,1.884,1.084,93.331,206468,1
1690535470531,-14.05691,-10.939049,-16.418876,-17.666174,-14.699673,-11.494457,-4.328136,2.497809,0.034,0.96,-0.213,1.057,1.753,1.099,93.331,206469,1
1690535470535,-17.264766,-12.847575,-14.366866,-16.859273,-12.808601,-7.406946,1.350652,8.617364,0.031,0.958,-0.212,1.067,1.829,1.129,93.331,206470,1
1690535470539,-19.151458,-13.891903,-14.649048,-15.877956,-6.033877,-1.069443,2.660722,10.062909,0.033,0.96,-0.214,1.033,1.812,1.178,93.331,206471,1
1690535470543,-18.723477,-14.964848,-12.663039,-13.702127,-8.397366,-0.197149,15.091659,11.664626,0.03,0.96,-0.214,1.059,1.854,1.106,93.331,206472,1
1690535470547,-18.345237,-17.356394,-12.470613,-12.191308,-1.035313,4.97311,16.017774,16.584228,0.03,0.958,-0.213,1.028,1.817,1.162,93.331,206473,1
1690535470551,-18.156919,-17.821836,-7.098524,-5.626081,0.939251,7.150314,18.287326,18.944689,0.028,0.959,-0.215,1.096,1.843,1.153,93.331,206474,1
1690535470555,-18.60942,-13.689334,-5.140651,-4.13692,6.999017,13.347135,23.028565,20.003502,0.028,0.959,-0.213,1.15,1.82,1.107,93.331,206475,1
1690535470559,-14.461008,-9.204678,-2.472128,3.554826,11.55327,15.154154,24.659346,17.412764,0.028,0.96,-0.214,1.027,1.791,1.172,93.331,206476,1
1690535470563,-12.750836,-4.10146,0.04184,4.673512,13.970612,18.240157,24.105714,17.290043,0.033,0.961,-0.212,1.07,1.823,1.186,93.331,206477,1
1690535470567,-6.040258,-1.160479,2.96858,9.383163,14.309155,19.802364,24.319044,10.521332,0.029,0.96,-0.212,1.123,1.86,1.084,93.331,206478,1
1690535470571,0.828726,2.935367,8.389465,13.411406,19.011629,18.513015,18.592639,8.305061,0.029,0.959,-0.215,1.073,1.858,1.205,93.331,206479,1
1690535470575,6.041129,6.634589,13.006308,15.820859,18.149533,13.911495,13.643804,7.955496,0.027,0.959,-0.214,1.018,1.825,1.158,93.331,206480,1
1690535470579,12.64262,10.029875,17.933472,16.547303,15.021688,7.545938,11.380858,1.775161,0.027,0.959,-0.214,1.121,1.834,1.095,93.331,206481,1
1690535470583,16.034044,12.15017,16.830408,14.250903,10.475448,1.578494,5.919257,-3.120311,0.03,0.957,-0.214,1.078,1.71,1.15,93.331,206482,1
1690535470587,18.713893,13.742,18.810377,15.380456,9.850504,3.192086,-3.124491,-7.953162,0.027,0.96,-0.214,1.078,1.848,1.121,93.331,206483,1
1690535470591,21.776952,16.044723,17.81086,9.936114,6.875691,-6.3566,-3.608774,-10.810219,0.031,0.958,-0.215,1.162,1.787,1.137,93.331,206484,1
1690535470595,18.426559,15.760743,14.949931,9.577111,7.223149,-8.609198,-5.877742,-11.29621,0.03,0.96,-0.213,1.016,1.815,1.17,93.331,206485,1
1690535470599,21.489975,14.70164,13.495065,6.776299,0.492164,-13.704701,-10.186787,-13.879125,0.029,0.959,-0.213,1.103,1.726,1.122,93.331,206486,1
1690535470603,18.461633,12.898753,7.879633,-2.172832,-5.767383,-15.052636,-12.814703,-11.233586,0.03,0.96,-0.213,1.085,1.739,1.181,93.331,206487,1
1690535470607,16.560436,7.586793,4.292342,-1.629792,-6.45175,-20.803086,-13.152306,-17.445558,0.027,0.958,-0.214,1.091,1.763,1.129,93.331,206488,1
1690535470611,10.179848,4.66553,2.9828,-5.873841,-9.713971,-19.356389,-15.614556,-11.457329,0.031,0.96,-0.213,1.065,1.881,1.14,93.331,206489,1
1690535470615,8.011069,2.549736,-7.643198,-11.5553,-12.978025,-24.573874,-16.34501,-10.71525,0.031,0.959,-0.211,1.027,1.858,1.083,93.331,206490,1
1690535470619,3.718865,-2.49498,-8.818368,-11.618774,-11.565183,-23.019947,-13.691505,-7.571061,0.029,0.96,-0.212,1.136,1.786,1.027,93.331,206491,1
1690535470623,-1.636421,-8.598504,-17.906675,-15.381631,-14.708793,-20.572558,-12.941549,-6.641908,0.033,0.959,-0.214,1.041,1.781,1.078,93.331,206492,1
1690535470627,-5.189654,-8.084332,-14.333869,-15.327362,-12.344333,-20.76611,-10.556539,-2.291601,0.032,0.96,-0.213,1.051,1.802,1.12,93.331,206493,1
1690535470631,-12.605966,-11.827291,-16.344596,-18.11535,-14.339547,-13.847441,-3.874122,1.774059,0.029,0.961,-0.213,1.122,1.82,1.09,93.331,206494,1
1690535470635,-15.629237,-14.97137,-18.674606,-16.01782,-5.698035,-11.708512,-1.17751,6.067732,0.029,0.96,-0.213,1.048,1.744,1.053,93.331,206495,1
1690535470639,-23.513458,-19.547635,-19.284939,-10.9687,-2.870886,-6.519544,5.437591,11.250776,0.031,0.958,-0.213,1.038,1.883,1.057,93.331,206496,1
1690535470643,-24.620086,-19.697988,-15.727376,-8.841291,-2.05496,0.788172,7.4232,12.4526,0.028,0.959,-0.214,0.966,1.842,1.06,93.331,206497,1
1690535470647,-19.42006,-16.755843,-12.656765,-4.946576,2.937968,4.253072,11.151411,17.68201,0.03,0.96,-0.212,1.112,1.819,1.077,93.331,206498,1
1690535470651,-20.787164,-14.563492,-6.46332,3.130475,10.727459,3.382467,12.323023,20.517672,0.028,0.96,-0.215,1.107,1.803,1.139,93.331,206499,1
1690535470655,-18.740828,-13.459492,-8.629389,8.337985,15.12671,13.981849,15.337266,18.409673,0.034,0.961,-0.214,1.047,1.819,1.09,93.331,206500,1
1690535470659,-14.354989,-11.854032,0.455068,13.061779,16.641532,10.436734,15.752235,17.678531,0.032,0.958,-0.211,1.127,1.856,1.166,93.331,206501,1
1690535470663,-11.061996,-4.712849,3.054194,13.542704,20.077785,14.144222,16.97282,15.888098,0.03,0.96,-0.213,1.069,1.809,1.135,93.331,206502,1
1690535470667,-10.393065,-0.096584,6.686308,20.867162,22.257262,15.303541,16.893825,12.074138,0.031,0.958,-0.213,1.172,1.785,1.098,93.331,206503,1
1690535470671,0.478997,-1.83985,10.84498,23.118769,23.613324,12.060418,10.902853,5.6757,0.03,0.958,-0.215,1.007,1.826,0.985,93.331,206504,1
1690535470675,2.198343,5.925875,13.486551,25.825966,20.532993,10.526767,6.197877,3.754552,0.031,0.961,-0.213,1.115,1.876,1.12,93.331,206505,1
1690535470679,7.984863,7.977412,15.997747,25.721513,24.41493,7.357929,3.058549,-0.062575,0.031,0.959,-0.214,1.078,1.77,1.122,93.331,206506,1
1690535470683,12.504758,13.060608,16.038844,26.1738,21.808881,8.475331,-4.585189,-6.789511,0.032,0.959,-0.213,1.087,1.9,1.07,93.331,206507,1
1690535470687,15.952228,18.936354,13.427054,19.96108,17.159058,-0.302384,-9.089278,-10.566904,0.033,0.96,-0.214,1.137,1.762,1.073,93.331,206508,1
1690535470691,16.696441,18.229439,14.337471,20.945418,15.502901,-1.39318,-11.677285,-13.471208,0.028,0.958,-0.213,1.076,1.802,1.071,93.331,206509,1
1690535470695,18.591911,17.230401,15.541077,18.927031,5.983834,-6.866136,-13.319412,-16.36601,0.031,0.959,-0.213,1.184,1.757,1.106,93.331,206510,1
